Species,Country_of_Origin,Harvest_Year,Color,Processing_Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean_Cup,Sweetness,Cupper_Points,Total_Cup_Points,Taste_Categories,Full-bodied,Lingering,Sour,Sweet
Arabica,Honduras,2016,Blue-Green,Washed / Wet,7.5,7.5,7.0,7.17,7.5,7.33,10.0,10.0,10.0,7.33,81.33,['Sweet'],0,0,0,1
Arabica,Brazil,2015,Green,Natural / Dry,7.25,7.33,7.33,7.33,7.33,7.42,10.0,10.0,10.0,7.33,81.33,['Sweet'],0,0,0,1
Arabica,Honduras,2015,Green,Washed / Wet,7.58,7.42,7.17,7.42,7.17,7.17,10.0,10.0,10.0,7.42,81.33,['Sweet'],0,0,0,1
Arabica,Brazil,2014,Green,Other,7.17,7.33,7.42,7.25,7.42,7.33,10.0,10.0,10.0,7.42,81.33,['Sweet'],0,0,0,1
Arabica,Philippines,2014,Green,Washed / Wet,7.08,7.33,7.42,7.33,7.33,7.5,10.0,10.0,10.0,7.33,81.33,['Sweet'],0,0,0,1
Arabica,Malawi,2014,Green,Washed / Wet,7.75,7.33,7.08,7.33,7.33,7.25,10.0,10.0,10.0,7.25,81.33,['Sweet'],0,0,0,1
Arabica,Honduras,2014,Green,Washed / Wet,7.33,7.33,7.17,7.33,7.5,7.33,10.0,10.0,10.0,7.33,81.33,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.58,7.42,7.25,7.33,7.25,7.25,10.0,10.0,10.0,7.25,81.33,['Sweet'],0,0,0,1
Arabica,Taiwan,2015,Green,Natural / Dry,7.83,7.75,7.67,7.83,7.83,7.75,9.33,10.0,10.0,5.25,81.25,"['Sweet', 'Sour', 'Full-bodied', 'Lingering']",1,1,1,1
Arabica,Brazil,2015,Green,Natural / Dry,7.17,7.42,7.17,7.08,6.92,8.17,10.0,10.0,10.0,7.33,81.25,['Sweet'],0,0,0,1
Arabica,Nicaragua,2015,Green,Washed / Wet,7.08,7.5,7.33,7.17,7.42,7.25,10.0,10.0,10.0,7.5,81.25,['Sweet'],0,0,0,1
Arabica,Honduras,2015,Green,Washed / Wet,7.42,7.17,7.17,7.5,7.33,7.25,10.0,10.0,10.0,7.42,81.25,['Sweet'],0,0,0,1
Arabica,Guatemala,2014,Blue-Green,Washed / Wet,7.33,7.42,7.17,7.25,7.42,7.33,10.0,10.0,10.0,7.33,81.25,['Sweet'],0,0,0,1
Arabica,Tanzania,2014,Green,Washed / Wet,7.33,7.17,7.17,7.5,7.25,7.42,10.0,10.0,10.0,7.42,81.25,['Sweet'],0,0,0,1
Arabica,Taiwan,2013,Green,Semi-washed / Semi-pulped,7.5,7.5,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,81.25,['Sweet'],0,0,0,1
Arabica,Guatemala,2013,Green,Washed / Wet,7.5,7.33,7.5,7.58,7.0,7.25,10.0,10.0,10.0,7.08,81.25,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.42,7.42,7.33,7.33,7.5,7.42,9.33,10.0,10.0,7.5,81.25,['Sweet'],0,0,0,1
Arabica,Nicaragua,2016,Green,Washed / Wet,7.33,7.5,7.17,7.17,7.58,7.17,10.0,10.0,10.0,7.25,81.17,['Sweet'],0,0,0,1
Arabica,Tanzania,2015,Green,Washed / Wet,7.67,7.17,7.17,7.33,7.5,7.17,10.0,10.0,10.0,7.17,81.17,['Sweet'],0,0,0,1
Arabica,Mexico,2015,Green,Washed / Wet,7.75,7.58,7.08,7.25,7.08,7.25,10.0,10.0,10.0,7.17,81.17,['Sweet'],0,0,0,1
Arabica,Costa Rica,2015,Blue-Green,Washed / Wet,7.5,7.5,7.33,7.17,7.08,7.17,10.0,10.0,10.0,7.42,81.17,['Sweet'],0,0,0,1
Arabica,Honduras,2015,Green,Natural / Dry,7.42,7.33,7.0,7.42,7.33,7.33,10.0,10.0,10.0,7.33,81.17,['Sweet'],0,0,0,1
Arabica,Thailand,2014,Blue-Green,Washed / Wet,6.83,7.42,7.42,7.17,7.5,7.42,10.0,10.0,10.0,7.42,81.17,['Sweet'],0,0,0,1
Arabica,Tanzania,2014,Blue-Green,Washed / Wet,7.58,7.17,7.17,7.33,7.33,7.25,10.0,10.0,10.0,7.33,81.17,['Sweet'],0,0,0,1
Arabica,Malawi,2014,Green,Washed / Wet,7.58,7.25,7.33,7.08,7.33,7.33,10.0,10.0,10.0,7.25,81.17,['Sweet'],0,0,0,1
Arabica,Costa Rica,2014,Green,Washed / Wet,7.33,7.08,7.33,7.25,7.33,7.58,10.0,10.0,10.0,7.25,81.17,['Sweet'],0,0,0,1
Arabica,Brazil,2013,Green,Natural / Dry,7.42,7.42,7.17,7.42,7.33,7.25,10.0,10.0,10.0,7.17,81.17,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Natural / Dry,7.42,7.25,7.08,7.75,7.42,7.17,10.0,10.0,10.0,7.08,81.17,"['Sweet', 'Sour']",0,0,1,1
Arabica,Guatemala,2012,Green,Washed / Wet,7.42,7.25,7.33,7.25,7.25,7.42,10.0,10.0,10.0,7.25,81.17,['Sweet'],0,0,0,1
Arabica,Brazil,2012,Green,Natural / Dry,7.42,7.33,7.25,7.42,7.5,7.17,10.0,10.0,10.0,7.08,81.17,['Sweet'],0,0,0,1
Arabica,Brazil,2016,Green,Natural / Dry,7.58,7.42,7.5,7.25,7.75,7.58,9.33,10.0,9.33,7.33,81.08,['Full-bodied'],1,0,0,0
Arabica,Tanzania,2014,Green,Washed / Wet,7.42,7.33,7.33,7.25,7.25,7.33,10.0,10.0,10.0,7.17,81.08,['Sweet'],0,0,0,1
Arabica,Costa Rica,2014,Green,Washed / Wet,7.42,7.25,7.17,7.25,7.25,7.58,10.0,10.0,10.0,7.17,81.08,['Sweet'],0,0,0,1
Arabica,United States (Puerto Rico),2013,Green,Washed / Wet,7.67,7.75,7.67,7.58,7.58,7.67,6.67,10.0,10.0,8.5,81.08,"['Sweet', 'Lingering']",0,1,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.33,7.25,7.33,7.42,7.25,7.42,10.0,10.0,10.0,7.08,81.08,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.33,7.33,7.25,7.42,7.25,7.25,10.0,10.0,10.0,7.25,81.08,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.42,7.33,7.25,7.42,7.17,7.25,10.0,10.0,10.0,7.25,81.08,['Sweet'],0,0,0,1
Arabica,United States (Hawaii),2012,Blue-Green,Washed / Wet,7.42,7.42,7.25,7.58,6.92,7.17,10.0,10.0,10.0,7.33,81.08,['Sweet'],0,0,0,1
Arabica,El Salvador,2017,Green,Washed / Wet,7.42,7.08,7.08,7.33,7.25,7.58,10.0,10.0,10.0,7.25,81.0,['Sweet'],0,0,0,1
Arabica,Brazil,2016,Blue-Green,Pulped natural / honey,7.33,7.17,7.17,7.67,7.33,7.17,10.0,10.0,10.0,7.17,81.0,['Sweet'],0,0,0,1
Arabica,Guatemala,2016,Green,Washed / Wet,7.42,7.25,7.17,7.5,7.25,7.17,10.0,10.0,10.0,7.25,81.0,['Sweet'],0,0,0,1
Arabica,Colombia,2016,Green,Washed / Wet,7.67,7.5,7.42,5.25,7.67,7.75,10.0,10.0,10.0,7.75,81.0,"['Sweet', 'Full-bodied']",1,0,0,1
Arabica,Guatemala,2015,Green,Washed / Wet,7.5,7.25,7.0,7.25,7.5,7.25,10.0,10.0,10.0,7.25,81.0,['Sweet'],0,0,0,1
Arabica,Taiwan,2015,Blue-Green,Washed / Wet,7.25,7.17,7.17,7.25,7.5,7.33,10.0,10.0,10.0,7.33,81.0,['Sweet'],0,0,0,1
Arabica,Honduras,2014,Green,Natural / Dry,7.42,7.25,7.25,7.33,7.25,7.17,10.0,10.0,10.0,7.33,81.0,['Sweet'],0,0,0,1
Arabica,Brazil,2014,Green,Natural / Dry,7.67,7.75,7.83,7.75,7.83,7.75,10.0,6.67,10.0,7.75,81.0,"['Sweet', 'Sour', 'Full-bodied', 'Lingering']",1,1,1,1
Arabica,Tanzania,2014,Green,Washed / Wet,7.33,7.33,7.08,7.42,7.17,7.33,10.0,10.0,10.0,7.33,81.0,['Sweet'],0,0,0,1
Arabica,Uganda,2013,Green,Natural / Dry,7.33,6.92,7.17,7.33,7.42,7.42,10.0,10.0,10.0,7.42,81.0,['Sweet'],0,0,0,1
Arabica,Taiwan,2013,Green,Semi-washed / Semi-pulped,7.5,6.92,7.33,7.33,7.33,7.33,10.0,10.0,10.0,7.25,81.0,['Sweet'],0,0,0,1
Arabica,Thailand,2012,Green,Washed / Wet,7.33,7.42,7.25,7.42,7.25,7.17,10.0,10.0,10.0,7.17,81.0,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.08,7.33,7.33,7.33,7.42,7.25,10.0,10.0,10.0,7.25,81.0,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.58,7.67,7.5,7.67,7.58,7.5,8.0,10.0,10.0,7.5,81.0,['Sweet'],0,0,0,1
Arabica,Taiwan,2017,Blue-Green,Washed / Wet,7.33,7.17,7.25,7.33,7.33,7.25,10.0,10.0,10.0,7.25,80.92,['Sweet'],0,0,0,1
Arabica,Guatemala,2017,Green,Washed / Wet,7.67,7.67,7.33,7.58,7.67,7.5,9.33,9.33,9.33,7.5,80.92,['Full-bodied'],1,0,0,0
Arabica,Kenya,2017,Green,Washed / Wet,7.17,7.58,7.5,7.5,8.0,7.75,10.0,10.0,10.0,5.42,80.92,"['Sweet', 'Full-bodied']",1,0,0,1
Arabica,Mexico,2017,Green,Washed / Wet,7.5,7.33,7.17,7.42,7.5,7.33,9.33,10.0,10.0,7.33,80.92,['Sweet'],0,0,0,1
Arabica,United States (Hawaii),2014,Blue-Green,Natural / Dry,7.42,7.08,7.17,7.17,7.58,7.25,10.0,10.0,10.0,7.25,80.92,['Sweet'],0,0,0,1
Arabica,Tanzania,2014,Green,Washed / Wet,7.33,7.17,7.17,7.25,7.42,7.33,10.0,10.0,10.0,7.25,80.92,['Sweet'],0,0,0,1
Arabica,Brazil,2014,Green,Natural / Dry,7.25,7.33,7.25,7.25,7.25,7.33,10.0,10.0,10.0,7.25,80.92,['Sweet'],0,0,0,1
Arabica,Taiwan,2014,Green,Washed / Wet,7.92,7.67,7.33,7.08,7.08,7.08,10.0,10.0,10.0,6.75,80.92,['Sweet'],0,0,0,1
Arabica,Nicaragua,2013,Green,Washed / Wet,7.33,7.08,7.25,7.0,7.5,7.42,10.0,10.0,10.0,7.33,80.92,['Sweet'],0,0,0,1
Arabica,Guatemala,2014,Green,Washed / Wet,7.58,7.42,6.92,7.5,7.25,7.17,10.0,10.0,10.0,7.08,80.92,['Sweet'],0,0,0,1
Arabica,Taiwan,2013,Green,Other,7.25,7.17,7.08,7.08,7.08,8.08,10.0,10.0,10.0,7.17,80.92,['Sweet'],0,0,0,1
Arabica,Taiwan,2013,Green,Washed / Wet,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,80.92,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.58,7.33,7.08,7.5,7.17,7.25,10.0,10.0,10.0,7.0,80.92,['Sweet'],0,0,0,1
Arabica,Laos,2016,Green,Washed / Wet,7.42,7.33,7.17,7.17,7.17,7.25,10.0,10.0,10.0,7.33,80.83,['Sweet'],0,0,0,1
Arabica,Guatemala,2013,Green,Washed / Wet,7.67,7.25,7.08,7.33,7.17,7.25,10.0,10.0,10.0,7.08,80.83,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Semi-washed / Semi-pulped,7.17,7.08,7.25,7.42,7.25,7.33,10.0,10.0,10.0,7.33,80.83,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.33,7.25,7.33,7.33,7.25,7.17,10.0,10.0,10.0,7.17,80.83,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.5,7.17,7.33,7.25,7.17,7.17,10.0,10.0,10.0,7.25,80.83,['Sweet'],0,0,0,1
Arabica,United States (Hawaii),2012,Blue-Green,Washed / Wet,7.42,7.33,7.0,7.25,7.33,7.5,10.0,10.0,10.0,7.0,80.83,['Sweet'],0,0,0,1
Arabica,Brazil,2015,Green,Natural / Dry,7.17,7.25,7.08,7.17,7.25,7.58,10.0,10.0,10.0,7.25,80.75,['Sweet'],0,0,0,1
Arabica,Myanmar,2015,Green,Washed / Wet,6.92,7.5,7.0,7.58,7.5,7.08,10.0,10.0,10.0,7.17,80.75,['Sweet'],0,0,0,1
Arabica,Guatemala,2015,Green,Washed / Wet,7.5,7.33,7.0,7.42,7.17,7.17,10.0,10.0,10.0,7.17,80.75,['Sweet'],0,0,0,1
Arabica,Nicaragua,2015,Green,Washed / Wet,7.25,7.25,7.17,7.25,7.33,7.25,10.0,10.0,10.0,7.25,80.75,['Sweet'],0,0,0,1
Arabica,Honduras,2015,Green,Natural / Dry,7.5,7.33,7.0,7.42,7.25,7.17,10.0,10.0,10.0,7.08,80.75,['Sweet'],0,0,0,1
Arabica,Panama,2014,Green,Other,7.25,7.33,7.17,7.33,7.33,7.17,10.0,10.0,10.0,7.17,80.75,['Sweet'],0,0,0,1
Arabica,Honduras,2015,Green,Washed / Wet,7.42,7.17,7.08,7.42,7.25,7.25,10.0,10.0,10.0,7.17,80.75,['Sweet'],0,0,0,1
Arabica,Honduras,2015,Green,Natural / Dry,7.25,7.33,7.08,7.5,7.25,7.33,10.0,10.0,10.0,7.0,80.75,['Sweet'],0,0,0,1
Arabica,Costa Rica,2014,Green,Washed / Wet,7.33,7.33,7.25,7.25,7.17,7.17,10.0,10.0,10.0,7.25,80.75,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.58,7.33,7.42,7.25,7.5,7.5,9.33,9.33,10.0,7.5,80.75,['Sweet'],0,0,0,1
Arabica,Haiti,2012,Green,Washed / Wet,7.42,7.0,7.42,7.25,7.08,7.33,10.0,10.0,10.0,7.25,80.75,['Sweet'],0,0,0,1
Arabica,United States (Hawaii),2011,Blue-Green,Natural / Dry,7.08,7.33,7.17,7.25,7.33,7.67,10.0,10.0,10.0,6.92,80.75,['Sweet'],0,0,0,1
Arabica,Taiwan,2016,Green,Other,7.33,7.08,7.08,7.08,7.42,7.33,10.0,10.0,10.0,7.33,80.67,['Sweet'],0,0,0,1
Arabica,Indonesia,2015,Blue-Green,Semi-washed / Semi-pulped,7.58,7.42,7.0,7.67,7.5,7.5,9.33,9.33,10.0,7.33,80.67,['Sweet'],0,0,0,1
Arabica,Guatemala,2015,Green,Washed / Wet,7.67,7.42,6.83,7.17,7.42,7.17,10.0,10.0,10.0,7.0,80.67,['Sweet'],0,0,0,1
Arabica,Costa Rica,2015,Blue-Green,Washed / Wet,7.83,7.5,7.67,7.67,7.83,7.5,6.67,10.0,10.0,8.0,80.67,"['Sweet', 'Full-bodied', 'Lingering']",1,1,0,1
Arabica,Malawi,2014,Blue-Green,Washed / Wet,7.5,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,7.17,80.67,['Sweet'],0,0,0,1
Arabica,Mexico,2014,Green,Washed / Wet,7.25,7.17,7.17,7.25,7.17,7.42,10.0,10.0,10.0,7.25,80.67,['Sweet'],0,0,0,1
Arabica,Guatemala,2013,Green,Washed / Wet,7.67,7.17,7.0,7.5,7.0,7.0,10.0,10.0,10.0,7.33,80.67,['Sweet'],0,0,0,1
Arabica,Guatemala,2012,Green,Washed / Wet,7.0,7.33,7.5,7.33,7.0,7.33,10.0,10.0,10.0,7.17,80.67,['Sweet'],0,0,0,1
Arabica,Guatemala,2012,Green,Washed / Wet,7.0,7.5,7.33,7.17,7.17,7.17,10.0,10.0,10.0,7.33,80.67,['Sweet'],0,0,0,1
Arabica,Tanzania,2014,Blue-Green,Washed / Wet,7.25,7.08,7.08,7.33,7.33,7.25,10.0,10.0,10.0,7.25,80.58,['Sweet'],0,0,0,1
Arabica,Brazil,2014,Green,Semi-washed / Semi-pulped,7.42,7.25,7.33,7.0,7.08,7.25,10.0,10.0,10.0,7.25,80.58,['Sweet'],0,0,0,1
Arabica,Honduras,2014,Green,Washed / Wet,7.5,7.17,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.17,80.58,['Sweet'],0,0,0,1
Arabica,Guatemala,2014,Green,Natural / Dry,7.17,7.42,6.83,7.5,7.17,7.25,10.0,10.0,10.0,7.25,80.58,['Sweet'],0,0,0,1
Arabica,Taiwan,2017,Blue-Green,Natural / Dry,7.17,7.17,7.17,7.42,7.17,7.25,10.0,10.0,10.0,7.17,80.5,['Sweet'],0,0,0,1
Arabica,Guatemala,2017,Green,Washed / Wet,7.33,7.25,7.08,7.17,7.25,7.17,10.0,10.0,10.0,7.25,80.5,['Sweet'],0,0,0,1
Arabica,Honduras,2017,Green,Washed / Wet,7.58,7.33,7.0,7.17,7.33,7.08,10.0,10.0,10.0,7.0,80.5,['Sweet'],0,0,0,1
Arabica,Brazil,2015,Green,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.5,7.33,7.25,9.33,10.0,10.0,7.33,80.5,['Sweet'],0,0,0,1
Arabica,Myanmar,2015,Green,Washed / Wet,7.17,7.33,7.17,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.5,['Sweet'],0,0,0,1
Arabica,Guatemala,2014,Green,Washed / Wet,7.5,7.17,6.83,7.5,7.17,7.17,10.0,10.0,10.0,7.17,80.5,['Sweet'],0,0,0,1
Arabica,United States (Hawaii),2013,Green,Natural / Dry,7.42,7.33,7.33,7.58,7.58,7.42,8.67,10.0,10.0,7.17,80.5,['Sweet'],0,0,0,1
Arabica,Guatemala,2013,Green,Washed / Wet,7.5,7.5,7.0,7.67,7.17,7.0,10.0,10.0,10.0,6.67,80.5,['Sweet'],0,0,0,1
Arabica,Taiwan,2014,Green,Washed / Wet,7.58,7.17,7.17,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.42,['Sweet'],0,0,0,1
Arabica,El Salvador,2013,Green,Washed / Wet,7.33,7.17,7.08,7.08,7.33,7.17,10.0,10.0,10.0,7.25,80.42,['Sweet'],0,0,0,1
Arabica,China,2013,Green,Washed / Wet,7.25,7.08,7.25,7.17,7.33,7.17,10.0,10.0,10.0,7.17,80.42,['Sweet'],0,0,0,1
Arabica,Taiwan,2013,Green,Washed / Wet,7.25,7.25,7.17,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.42,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,6.92,7.17,7.08,7.5,7.33,7.17,10.0,10.0,10.0,7.25,80.42,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.42,7.08,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.08,80.42,['Sweet'],0,0,0,1
Arabica,Tanzania,2015,Green,Washed / Wet,7.25,7.17,7.0,7.25,7.42,7.08,10.0,10.0,10.0,7.17,80.33,['Sweet'],0,0,0,1
Arabica,Tanzania,2014,Blue-Green,Washed / Wet,7.25,7.17,7.25,7.25,7.25,7.08,10.0,10.0,10.0,7.08,80.33,['Sweet'],0,0,0,1
Arabica,Taiwan,2013,Green,Other,7.25,7.25,7.08,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.33,['Sweet'],0,0,0,1
Arabica,Guatemala,2013,Green,Washed / Wet,7.33,7.33,6.83,7.5,7.0,7.17,10.0,10.0,10.0,7.17,80.33,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Semi-washed / Semi-pulped,7.25,7.08,7.08,7.33,7.33,7.17,10.0,10.0,10.0,7.08,80.33,['Sweet'],0,0,0,1
Arabica,United States (Hawaii),2012,Green,Washed / Wet,7.17,7.5,6.92,7.33,7.67,7.33,9.33,10.0,10.0,7.08,80.33,"['Sweet', 'Full-bodied']",1,0,0,1
Arabica,Brazil,2017,Green,Natural / Dry,7.17,7.33,7.42,7.08,7.0,7.0,10.0,10.0,10.0,7.25,80.25,['Sweet'],0,0,0,1
Arabica,Honduras,2016,Green,Natural / Dry,7.25,7.25,7.0,7.0,7.42,7.0,10.0,10.0,10.0,7.33,80.25,['Sweet'],0,0,0,1
Arabica,Mexico,2016,Green,Washed / Wet,7.25,7.17,7.0,7.33,7.33,7.0,10.0,10.0,10.0,7.17,80.25,['Sweet'],0,0,0,1
Arabica,Myanmar,2015,Green,Natural / Dry,8.0,7.08,7.0,7.33,7.08,6.92,10.0,10.0,10.0,6.83,80.25,['Sweet'],0,0,0,1
Arabica,Myanmar,2014,Green,Natural / Dry,7.42,7.0,7.08,7.0,7.17,7.33,10.0,10.0,10.0,7.25,80.25,['Sweet'],0,0,0,1
Arabica,Nicaragua,2015,Green,Washed / Wet,7.08,6.92,7.0,7.25,7.5,7.25,10.0,10.0,10.0,7.25,80.25,['Sweet'],0,0,0,1
Arabica,United States (Hawaii),2014,Green,Natural / Dry,7.5,7.08,7.67,7.67,7.42,7.58,9.33,9.33,9.33,7.33,80.25,['Lingering'],0,1,0,0
Arabica,Colombia,2012,Green,Washed / Wet,7.42,8.0,7.83,7.75,8.08,7.58,8.67,8.67,8.67,7.58,80.25,"['Sour', 'Full-bodied', 'Lingering']",1,1,1,0
Arabica,Taiwan,2013,Green,Semi-washed / Semi-pulped,7.25,7.08,7.25,7.25,7.17,7.25,10.0,10.0,10.0,7.0,80.25,['Sweet'],0,0,0,1
Arabica,Guatemala,2012,Green,Washed / Wet,7.0,7.17,7.33,7.33,7.0,7.17,10.0,10.0,10.0,7.25,80.25,['Sweet'],0,0,0,1
Arabica,Honduras,2015,Green,Washed / Wet,7.25,7.25,7.0,7.17,7.08,7.08,10.0,10.0,10.0,7.33,80.17,['Sweet'],0,0,0,1
Arabica,Guatemala,2013,Green,Washed / Wet,7.33,7.33,7.0,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.17,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.33,7.08,6.92,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.17,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.58,7.42,7.33,7.5,7.08,7.17,8.67,10.0,10.0,7.42,80.17,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.33,7.33,7.17,7.08,7.25,7.0,10.0,10.0,10.0,7.0,80.17,['Sweet'],0,0,0,1
Arabica,Guatemala,2012,Green,Washed / Wet,7.33,7.33,7.0,7.33,7.0,7.0,10.0,10.0,10.0,7.17,80.17,['Sweet'],0,0,0,1
Arabica,Brazil,2017,Green,Pulped natural / honey,7.17,7.17,7.0,7.17,7.25,7.25,10.0,10.0,10.0,7.08,80.08,['Sweet'],0,0,0,1
Arabica,Taiwan,2014,Green,Washed / Wet,7.42,7.25,7.25,7.17,7.0,7.0,10.0,10.0,10.0,7.0,80.08,['Sweet'],0,0,0,1
Arabica,Nicaragua,2013,Green,Natural / Dry,7.25,7.17,6.92,7.25,7.17,7.25,10.0,10.0,10.0,7.08,80.08,['Sweet'],0,0,0,1
Arabica,Taiwan,2013,Green,Other,7.25,7.25,7.25,7.25,7.08,7.0,10.0,10.0,10.0,7.0,80.08,['Sweet'],0,0,0,1
Arabica,Taiwan,2013,Green,Washed / Wet,7.25,7.25,7.25,7.0,7.25,7.08,10.0,10.0,10.0,7.0,80.08,['Sweet'],0,0,0,1
Arabica,Taiwan,2013,Green,Semi-washed / Semi-pulped,7.25,7.25,7.25,7.08,7.17,7.08,10.0,10.0,10.0,7.0,80.08,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.25,7.08,7.0,7.17,7.33,7.17,10.0,10.0,10.0,7.08,80.08,['Sweet'],0,0,0,1
Arabica,Nicaragua,2017,Green,Washed / Wet,7.33,7.08,6.92,7.08,7.42,7.17,10.0,10.0,10.0,7.0,80.0,['Sweet'],0,0,0,1
Arabica,Myanmar,2015,Green,Washed / Wet,7.17,7.33,7.0,7.42,7.17,7.0,10.0,10.0,10.0,6.92,80.0,['Sweet'],0,0,0,1
Arabica,Mexico,2014,Green,Washed / Wet,7.58,7.75,7.42,7.5,7.5,7.5,8.67,8.67,10.0,7.42,80.0,['Sweet'],0,0,0,1
Arabica,Taiwan,2013,Green,Washed / Wet,7.25,7.25,7.25,7.0,7.25,7.0,10.0,10.0,10.0,7.0,80.0,['Sweet'],0,0,0,1
Arabica,Thailand,2012,Green,Washed / Wet,7.33,6.67,7.08,7.42,7.42,7.08,10.0,10.0,10.0,7.0,80.0,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.25,7.25,7.08,7.17,7.33,7.33,9.33,10.0,10.0,7.25,80.0,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.08,7.33,7.0,7.33,7.08,7.0,10.0,10.0,10.0,7.17,80.0,['Sweet'],0,0,0,1
Arabica,Colombia,2015,Green,Washed / Wet,7.83,7.67,7.58,7.75,7.83,7.17,6.67,10.0,10.0,7.42,79.92,"['Sweet', 'Sour', 'Full-bodied', 'Lingering']",1,1,1,1
Arabica,United States (Hawaii),2014,Green,Natural / Dry,7.5,7.0,7.0,6.92,7.33,7.17,10.0,10.0,10.0,7.0,79.92,['Sweet'],0,0,0,1
Arabica,Mexico,2013,Green,Washed / Wet,7.33,7.08,7.08,7.33,7.42,7.17,9.33,10.0,10.0,7.17,79.92,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.17,7.17,6.92,7.25,7.33,7.08,10.0,10.0,10.0,7.0,79.92,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.17,7.08,7.08,7.08,7.5,7.33,9.33,10.0,10.0,7.33,79.92,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Natural / Dry,7.33,7.25,7.0,7.42,7.17,7.17,9.33,10.0,10.0,7.25,79.92,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.17,7.33,7.08,7.58,7.33,7.08,10.0,9.33,10.0,7.0,79.92,['Sweet'],0,0,0,1
Arabica,Guatemala,2017,Green,Washed / Wet,7.33,7.25,6.92,7.33,7.25,7.33,9.33,10.0,10.0,7.08,79.83,['Sweet'],0,0,0,1
Arabica,Nicaragua,2014,Green,Washed / Wet,6.83,7.17,7.17,6.92,7.5,7.08,10.0,10.0,10.0,7.17,79.83,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.17,7.08,7.0,7.25,7.5,7.0,10.0,10.0,10.0,6.83,79.83,['Sweet'],0,0,0,1
Arabica,United States (Hawaii),2012,Blue-Green,Natural / Dry,7.58,7.08,6.83,7.17,7.5,7.17,9.33,10.0,10.0,7.17,79.83,['Sweet'],0,0,0,1
Arabica,Guatemala,2016,Green,Washed / Wet,7.5,7.42,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.25,79.75,[],0,0,0,0
Arabica,Taiwan,2013,Blue-Green,Washed / Wet,7.08,7.08,7.25,7.0,7.17,7.17,10.0,10.0,10.0,7.0,79.75,['Sweet'],0,0,0,1
Arabica,Thailand,2013,Green,Washed / Wet,7.25,7.08,6.92,7.5,7.08,6.92,10.0,10.0,10.0,7.0,79.75,['Sweet'],0,0,0,1
Arabica,Peru,2013,Green,Washed / Wet,7.0,7.08,7.0,7.25,7.5,7.42,9.33,10.0,10.0,7.17,79.75,['Sweet'],0,0,0,1
Arabica,Costa Rica,2013,Blue-Green,Washed / Wet,7.58,7.5,7.67,7.75,7.67,7.58,8.0,8.0,10.0,8.0,79.75,"['Sweet', 'Sour', 'Full-bodied', 'Lingering']",1,1,1,1
